gene_id	S12M	S13M	S16F	S19F	S22F	S23M	S29F	S31M	S35F	S36F	S39F	S3F	S41F	S44F	S48M	S50F	S52F	S53F	S54F	S59M	S64M	S6M	S76F	S77F	S7M	S9M
LOC111108767	3320.82	3324.47	3316.2	3324.99	3327.66	3340.16	3329.0400000000004	3301.8	3327.73	3326.83	3326.0200000000004	3324.66	3326.35	3319.21	3325.04	3325.53	3322.3599999999997	3331.07	3332.0399999999995	3306.8900000000003	3301.3100000000004	3322.1700000000005	3326.95	3322.4999999999995	3317.56	3321.91
LOC111108768	1361.8199999999997	1365.47	1357.2	1365.99	1368.66	1381.16	1370.04	1342.8	1368.73	1367.83	1367.0200000000002	1365.66	1367.35	1360.21	1366.0399999999997	1366.53	1363.36	1372.07	1373.04	1347.89	1342.3100000000002	1363.17	1367.95	1363.5	1358.56	1362.91
LOC111108769	1315.1758368895169	1322.398579653966	1292.3527658358018	1359.99	1335.4337650070336	1348.5558332999044	1332.958894109257	1294.6263663511584	1296.73	1324.5381005600314	1361.0200000000002	1314.6196950959566	1326.4966350708505	1319.6202075170409	1321.584985801285	1294.53	1311.452119257535	1337.9179449597998	1346.961978233013	1310.9460124418858	1307.272778629497	1321.5292192172203	1339.422631394968	1291.5	1326.6290138272973	1334.8540309313014
LOC111108770	1292.82	1296.47	1288.2	1296.9900000000002	1299.66	1312.16	1301.04	1273.8000000000002	1299.73	1298.83	1298.02	1296.66	1298.3500000000001	1291.21	1297.04	1297.53	1294.3600000000001	1303.07	1304.04	1278.8899999999999	1273.3100000000002	1294.17	1298.95	1294.5	1289.56	1293.91
LOC111108771	1292.82	1296.4700000000003	1288.2	1293.2538104328387	1299.66	1312.16	1301.04	1273.8	1299.73	1298.83	1293.2538104328387	1293.2538104328387	1298.35	1291.21	1297.0399999999997	1293.2538104328387	1294.36	1293.2538104328387	1293.2538104328387	1278.8900000000003	1273.3100000000002	1294.17	1298.9499999999998	1293.2538104328387	1289.56	1293.91
LOC111108772	536.819	540.473	463.216	518.0030352765102	474.677	556.164	545.039	517.8346706731508	474.75999999999993	473.8999999999999	518.0030352765102	540.685	500.371	535.308	519.5897408172779	499.54800000000006	534.6058372085889	547.107	548.0449998922953	522.894	517.391	538.174	473.99499999999995	518.0030352765102	533.564	537.974
LOC111108773	692.819	696.4729999999998	688.196	696.991	699.658	712.164	701.039	673.801	699.746	694.5362168255995	698.019	696.6850000000001	698.371	691.232	697.045	697.5340000000001	694.385	703.091	704.045	678.894	673.391	694.174	698.983	694.501	689.564	693.945
LOC111108775	1298.82	1302.47	1294.2	1299.3331341054356	1305.66	1318.16	1307.04	1279.8	1305.73	1299.3331341054356	1299.3331341054356	1302.66	1299.3331341054356	1297.21	1303.04	1299.3331341054356	1299.3331341054356	1309.07	1299.3331341054356	1284.89	1279.31	1300.17	1304.95	1299.3331341054356	1295.56	1299.91
LOC111108777	1163.6172867919367	1167.2952783517874	1161.311979785859	1170.5930173650668	1172.134273729383	1182.7512207295008	1174.3900955509787	1143.5244304635291	1173.301951385765	1171.8678835033304	1171.4470896734178	1169.7186643207415	1171.7519858706096	1164.175655436766	1167.3994929026346	1170.267755037555	1167.8893493176806	1176.5353560781614	1177.2926344789653	1152.6635840326612	1146.2487444563756	1165.5309664699228	1172.1800093730355	1167.912353530149	1160.3144030126903	1164.9808618453503
LOC111108778	3314.82	3318.47	3310.1999999999994	3318.99	3321.66	3334.16	3323.0400000000004	3295.8	3321.7300000000005	3320.8300000000004	3320.02	3318.6599999999994	3320.35	3313.21	3319.0399999999995	3319.53	3316.36	3325.0700000000006	3326.04	3300.8900000000003	3295.3100000000004	3316.17	3320.95	3316.5	3311.56	3315.91
LOC111108779	2994.8442080757022	3088.8240277586324	2988.5143523474494	2904.99	3013.7138800790494	3028.387028204908	2947.4811428496887	3001.76979214601	2907.730109729984	2906.83	2966.02	2904.66	3023.064988171117	2921.6605352496376	3011.269666009245	3097.5298402969565	3054.980228042676	3090.724984206236	2937.4446336309466	2951.4709967006725	3061.634970226498	3016.320812517728	2972.215687766607	2978.771508264105	3081.9601040267353	3028.362155101977
LOC111108780	836.819	840.473	832.196	840.991	843.658	856.164	845.0390000000001	839.6738557768464	843.7270000000001	842.852	842.019	840.685	842.371	835.213	841.045	841.534	839.6738557768464	847.0909999999999	848.045	822.894	817.34	838.174	842.946	838.501	833.564	839.6738557768464
LOC111108781	145.61	149.209	142.324	149.406	151.689	163.517	153.296	130.57	151.739	151.062	147.82776421004556	148.568	150.356	145.141	148.928	149.892	147.999	154.958	147.82776421004556	134.749	147.82776421004556	147.82776421004556	150.765	146.934	142.64	146.084
LOC111108782	1428.4544510426474	1399.0377467126873	1582.6117485686627	1398.99	1617.6599999682433	1417.1652262422672	1488.1480353846118	1520.6043222876074	1417.6373322011373	1614.6993872220855	1400.02	1473.2290077198268	1400.35	1396.5960639524133	1424.298323251719	1615.53	1490.9531161529258	1452.971526471778	1406.04	1552.3232603938732	1376.913298504272	1467.9891832925857	1400.950000119394	1409.7381499072123	1391.56	1398.2051432129513
LOC111108783	695.065784131363	726.473	591.894049977439	649.47294090906	604.7118811012831	731.603316744095	669.1808228210499	661.4500915124897	618.8313243852058	590.7847822366926	633.3704242334217	618.8190270136237	616.0568698472997	607.0570875699929	727.045	646.0325175724388	620.5406430724302	645.76240543628	624.6350525718286	574.1112360151066	587.2195629047179	713.3590540243223	583.3347091012803	627.2457539942335	719.564	723.945
LOC111108784	198.478	200.30313257223764	194.408	202.529	205.046	217.242	206.546	181.49	205.133	204.26	203.602	201.96100000000004	203.675	197.391	202.326	203.091	200.299	208.4	209.405	185.95	181.603	199.644	204.331	200.12699999999998	195.411	199.256
LOC111108785	1325.82	1329.47	1321.2	1329.99	1332.66	1345.16	1334.04	1306.8	1332.73	1331.83	1331.02	1329.66	1331.35	1324.21	1330.04	1330.5299999999997	1327.36	1336.07	1337.04	1311.89	1306.31	1327.17	1331.95	1327.5	1322.56	1326.91
LOC111108786	1070.82	1074.47	1066.2	1074.99	1077.66	1090.16	1079.04	1051.8	1077.73	1076.83	1076.02	1074.66	1076.35	1069.21	1075.04	1075.53	1072.36	1081.07	1082.04	1056.89	1051.31	1072.17	1076.95	1072.5	1067.56	1071.91
LOC111108787	2534.82	2538.47	2530.2	2538.99	2541.66	2554.1599999999994	2543.04	2515.8	2541.73	2540.83	2540.02	2538.66	2540.35	2533.21	2539.04	2539.53	2536.36	2545.07	2546.04	2520.89	2515.31	2536.17	2540.95	2536.5	2531.56	2535.91
LOC111108788	737.819	741.473	728.6961081566108	739.868811117958	744.658	757.164	746.039	718.801	744.746	743.871	743.0189999999999	741.685	743.371	733.8087363035705	742.045	742.534	735.897093321438	745.6644287480565	749.045	723.894	718.34	739.174	743.966	739.501	734.564	738.945
LOC111108789	275.951	279.488	271.577	280.202	282.761	295.181	284.183	257.563	282.876	281.994	281.211	279.724	281.442	274.591	280.096	280.679	277.631	286.162	287.149	262.441	257.474	277.237	282.095	277.682	272.72	277.013
LOC111108790	3440.82	3444.47	3436.2	3444.99	3447.66	3460.16	3449.04	3421.8	3447.73	3446.83	3446.02	3444.6599999999994	3446.35	3439.21	3445.04	3445.53	3442.36	3451.07	3452.04	3426.89	3421.3100000000004	3442.17	3446.95	3442.5	3437.56	3441.91
LOC111108791	1049.82	1053.47	1045.2	1053.99	1056.66	1069.16	1058.04	1030.8	1056.73	1055.83	1055.02	1053.66	1055.35	1048.21	1054.04	1054.53	1051.36	1051.368409714693	1061.04	1035.89	1030.31	1051.17	1055.95	1051.368409714693	1046.56	1050.91
LOC111108792	1169.82	1173.47	1165.2	1173.99	1176.66	1189.16	1178.04	1150.8	1176.73	1175.83	1175.02	1173.66	1175.35	1168.21	1174.04	1174.53	1171.36	1180.07	1181.04	1155.89	1150.31	1171.17	1175.95	1171.5	1166.56	1170.91
LOC111108793	1127.82	1131.47	1123.2	1131.99	1134.66	1147.16	1136.04	1108.8	1134.73	1133.83	1133.02	1131.66	1133.35	1126.21	1132.04	1132.53	1129.36	1138.07	1139.04	1113.89	1108.3099999999997	1129.17	1133.95	1129.5	1124.56	1128.91
LOC111108794	278.937	282.488	279.8151797564211	279.8151797564211	279.8151797564211	298.181	287.183	260.535	279.8151797564211	279.8151797564211	284.194	279.8151797564211	279.8151797564211	277.591	283.096	279.8151797564211	280.615	279.8151797564211	290.14899999999994	279.8151797564211	260.417	279.8151797564211	279.8151797564211	280.675	275.72	280.001
LOC111108796	1049.82	1053.47	1045.2	1053.99	1056.66	1069.16	1058.04	1030.8	1056.73	1055.83	1055.02	1053.66	1055.35	1048.21	1054.04	1054.53	1051.36	1060.07	1061.04	1035.89	1030.31	1051.17	1055.95	1051.5	1046.56	1050.91
LOC111108797	980.819	984.473	976.1959999999999	984.991	987.658	1000.16	989.039	961.801	987.727	986.8310000000001	986.019	984.656	986.349	979.213	985.045	985.534	982.364	991.0709999999999	992.0449999999998	966.8939999999999	961.3079999999999	982.1739999999999	986.9460000000001	982.501	977.564	981.911
LOC111108798	3461.82	3465.47	3457.2	3465.99	3468.66	3481.16	3470.04	3442.8	3468.73	3467.83	3467.02	3465.66	3467.35	3460.21	3466.04	3466.5300000000007	3463.36	3472.0700000000006	3473.0400000000004	3447.8899999999994	3442.31	3463.17	3467.95	3463.5	3458.56	3462.91
LOC111108799	1772.714718463659	1700.9975410012744	1831.6361124880793	1812.6688779858891	1793.054674395771	1707.0302928870294	1768.1819790930576	1744.8093909261138	1828.77390453475	1846.7125725234791	1710.1916605553552	1863.66	1812.7977696393968	1633.21	1748.5920048086343	1639.53	1663.1617890471969	1827.9068891254099	1835.04	1786.4305032340126	1738.635647115575	1715.5498005934983	1719.6806558730646	1845.0675983335163	1683.0261965779564	1710.955537848125
LOC111108800	1574.82	1578.47	1570.2	1578.9899999999998	1581.66	1594.16	1583.04	1555.8	1581.73	1580.83	1580.02	1578.66	1580.35	1573.21	1579.04	1579.53	1576.3600000000001	1585.07	1586.0400000000002	1560.89	1555.31	1576.17	1580.95	1576.5	1571.56	1575.9099999999999
LOC111108801	1376.82	1380.47	1372.1999999999998	1378.5393144461332	1383.66	1396.16	1385.04	1357.8	1383.73	1382.83	1382.02	1378.5393144461332	1382.35	1375.21	1381.04	1381.53	1378.36	1387.07	1388.04	1362.89	1357.31	1378.17	1382.95	1378.5	1373.56	1377.91
LOC111108802	599.819	603.473	595.216	604.0119999999998	606.677	619.164	608.039	580.835	606.746	605.888	605.061	603.685	605.371	598.28	604.045	601.5916406246552	601.404	610.107	611.045	585.894	580.391	601.174	605.983	601.501	596.564	600.974
LOC111108804	698.819	702.473	700.616637740354	700.616637740354	705.658	718.164	707.0390000000001	679.801	705.746	704.8709999999999	700.616637740354	702.685	704.371	697.232	703.045	700.616637740354	700.385	709.091	710.045	684.894	679.391	700.174	704.966	700.501	695.564	699.945
LOC111108805	548.819	552.473	544.216	553.012	555.677	568.164	557.039	529.835	549.7821349655104	549.7821349655104	554.061	549.7821349655104	554.371	547.308	553.045	553.548	550.42	549.7821349655104	560.045	534.894	529.391	550.174	554.983	549.7821349655104	545.564	549.974
LOC111108806	539.819	543.473	540.5882847663946	540.5882847663946	546.677	559.164	548.039	520.835	540.5882847663946	540.5882847663946	540.5882847663946	540.5882847663946	545.371	540.5882847663946	544.045	540.5882847663946	541.42	540.5882847663946	540.5882847663946	540.5882847663946	520.391	541.174	540.5882847663946	541.501	536.564	540.974
LOC111108807	842.8190000000001	846.473	838.196	846.991	849.658	862.164	851.039	823.801	849.727	848.852	848.019	846.685	848.371	841.213	847.045	847.534	844.364	853.091	854.045	828.8939999999999	823.34	844.174	848.946	844.5010000000001	839.564	843.911
LOC111108808	2297.82	2301.47	2293.2	2301.99	2304.66	2317.16	2306.04	2278.8	2304.73	2303.83	2303.02	2301.66	2303.35	2296.21	2302.04	2302.53	2299.36	2308.07	2309.04	2283.89	2278.31	2299.17	2303.95	2299.5	2294.56	2298.91
LOC111108809	451.2159999999999	451.2159999999999	451.216	451.2159999999999	451.2159999999999	451.2159999999999	451.2159999999999	451.2159999999999	451.2159999999999	451.2159999999999	451.2159999999999	451.2159999999999	451.2159999999999	451.2159999999999	451.2159999999999	451.2159999999999	451.2159999999999	451.2159999999999	451.2159999999999	451.2159999999999	451.2159999999999	451.2159999999999	451.2159999999999	451.2159999999999	451.2159999999999	451.2159999999999
LOC111108810	2735.82	2739.47	2731.2	2739.99	2742.66	2755.1599999999994	2744.04	2716.8	2742.73	2741.83	2741.02	2739.66	2741.35	2734.21	2740.0399999999995	2740.53	2737.36	2746.07	2747.04	2721.89	2716.3100000000004	2737.17	2741.95	2737.5	2732.56	2736.9100000000003
LOC111108811	1292.82	1296.47	1288.2	1296.9899999999998	1299.66	1312.16	1301.04	1273.8	1299.73	1298.83	1298.02	1296.66	1298.35	1291.21	1297.04	1297.53	1294.36	1303.07	1304.04	1278.8900000000003	1273.31	1294.17	1298.95	1294.5	1289.56	1293.91
LOC111108812	476.819	478.9293345861171	478.9293345861171	478.9293345861171	478.9293345861171	496.164	478.9293345861171	478.9293345861171	483.76	478.9293345861171	478.9293345861171	480.701	478.9293345861171	475.331	481.045	478.9293345861171	478.42	478.9293345861171	478.9293345861171	462.894	478.9293345861171	478.174	482.983	478.9293345861171	473.564	477.974
LOC111108813	1487.82	1491.47	1483.2	1491.99	1494.66	1507.16	1496.04	1468.8	1494.7300000000002	1493.83	1493.02	1491.66	1493.35	1486.2100000000003	1492.04	1492.53	1489.36	1488.9603355064407	1488.9603355064407	1473.89	1468.31	1489.1700000000003	1493.95	1488.9603355064407	1484.56	1488.91
LOC111108814	1181.82	1185.47	1177.2	1185.99	1188.66	1201.16	1190.04	1162.8	1188.73	1187.83	1187.02	1185.66	1187.35	1180.21	1186.04	1186.53	1183.36	1192.07	1193.04	1167.89	1162.31	1183.17	1187.95	1183.5	1178.56	1182.91
LOC111108815	560.819	564.473	556.216	565.012	567.677	580.164	561.657815433366	541.835	567.746	561.657815433366	561.657815433366	564.685	566.371	559.308	565.045	565.548	562.42	561.657815433366	572.045	546.894	541.391	562.174	566.983	561.657815433366	557.564	561.974
LOC111108816	968.819	972.4730000000001	964.196	972.991	975.658	988.164	977.039	949.801	975.727	974.831	974.019	972.656	974.349	967.213	973.045	973.5339999999999	970.364	979.071	980.045	971.1928252906628	949.308	970.174	971.1928252906628	970.501	965.5640000000001	969.911
LOC111108817	269.965	273.488	271.8550914114888	271.8550914114888	276.761	289.195	278.183	251.73	276.889	271.8550914114888	275.227	273.742	275.449	268.63	274.096	274.698	271.631	280.162	281.149	256.508	251.53	271.237	276.116	271.688	266.742	271.047
LOC111108818	989.8189999999998	993.4730000000001	985.1959999999999	993.991	996.658	1009.1599999999999	998.039	970.801	992.1607401240894	995.831	995.0190000000001	993.656	995.3490000000002	988.213	994.045	994.5340000000001	991.364	1000.07	1001.0399999999998	992.1607401240894	970.308	991.174	995.946	991.501	986.5639999999999	990.911
LOC111108819	249.018	252.539	249.74975549138642	253.259	249.74975549138642	268.195	257.274	231.035	249.74975549138642	255.06600000000003	249.74975549138642	252.742	254.502	247.802	253.117	253.78	250.711	249.74975549138642	249.74975549138642	235.707	231.05	250.27899999999997	255.16899999999998	250.76300000000003	245.85800000000003	250.09
LOC111108820	1058.82	1062.47	1054.2	1062.99	1065.66	1078.16	1067.04	1039.8	1060.1263918658271	1060.1263918658271	1064.02	1062.66	1064.35	1057.21	1063.04	1063.53	1060.36	1069.07	1070.04	1044.89	1039.31	1060.17	1060.1263918658271	1060.5	1055.56	1059.91
LOC111108822	569.819	573.473	565.216	574.012	576.677	589.164	578.039	550.835	576.746	575.888	575.061	573.685	575.371	568.308	574.045	574.548	571.42	580.107	581.045	555.894	550.391	571.174	575.983	571.501	566.564	570.974
LOC111108823	824.819	828.473	820.196	828.991	831.658	844.164	833.039	805.801	831.727	830.852	827.31826469386294	827.31826469386294	830.371	823.2129999999999	829.045	827.31826469386294	826.364	835.091	836.045	810.894	827.31826469386294	826.174	830.946	826.501	821.564	825.9109999999998
LOC111108824	241.99356751275369	243.53900000000002	241.99356751275369	241.99356751275369	241.99356751275369	259.208	248.28299999999996	241.99356751275369	241.99356751275369	246.115	241.99356751275369	243.775	245.533	241.99356751275369	241.99356751275369	241.99356751275369	241.99356751275369	241.99356751275369	251.22399999999996	226.92	222.275	241.328	241.99356751275369	241.99356751275369	236.897	241.131
LOC111108825	665.819	669.473	661.196	670.012	672.658	685.164	674.039	646.801	672.7459999999999	671.8880000000001	671.061	669.685	671.371	664.265	670.045	670.534	667.385	676.107	668.2684286532192	651.894	668.2684286532192	668.2684286532192	671.983	667.501	662.564	666.974
LOC111108826	3185.82	3189.47	3181.2	3189.99	3192.66	3205.16	3194.0399999999995	3166.7999999999997	3192.73	3191.83	3191.02	3189.66	3191.35	3184.21	3190.04	3190.53	3187.3599999999997	3196.07	3197.0399999999995	3171.89	3166.31	3187.17	3191.95	3187.4999999999995	3182.56	3186.91
LOC111108827	1556.82	1558.2972867588953	1558.2972867588953	1558.2972867588953	1563.6599999999999	1558.2972867588953	1565.04	1558.2972867588953	1563.73	1562.83	1558.2972867588953	1558.2972867588953	1558.2972867588953	1558.2972867588953	1558.2972867588953	1558.2972867588953	1558.36	1558.2972867588953	1558.2972867588953	1542.89	1558.2972867588953	1558.2972867588953	1558.2972867588953	1558.2972867588953	1553.56	1557.91
LOC111108828	620.819	624.473	620.7236222690791	620.7236222690791	627.677	620.7236222690791	629.039	601.835	627.746	626.8880000000001	620.7236222690791	624.685	620.7236222690791	620.7236222690791	625.045	620.7236222690791	622.404	620.7236222690791	632.045	606.894	601.391	622.174	620.7236222690791	620.7236222690791	617.564	621.974
LOC111108829	404.819	408.473	406.34638601564666	406.34638601564666	411.677	424.164	413.07	385.929	406.34638601564666	410.90000000000003	410.077	406.34638601564666	410.38199999999995	406.34638601564666	409.045	406.34638601564666	406.445	415.107	416.095	390.9429999999999	385.546	406.1739999999999	406.34638601564666	406.34638601564666	401.58200000000005	405.974
LOC111108830	512.819	516.473	508.216	517.012	519.677	532.164	521.039	493.835	519.76	518.888	518.077	516.685	518.371	511.31999999999994	517.045	517.548	514.42	523.107	524.058	498.894	493.3910000000001	514.174	518.983	514.501	509.56399999999996	513.974
LOC111108831	593.819	597.473	589.216	595.6135544213367	600.677	613.164	602.039	574.835	600.746	599.888	599.061	597.685	599.371	592.294	598.045	598.548	595.42	604.107	605.045	579.894	574.391	595.174	599.983	595.501	590.564	594.974
LOC111108832	1226.82	1227.7264069790706	1222.2	1230.99	1233.66	1246.16	1235.04	1207.8	1227.7264069790706	1227.7264069790706	1227.7264069790706	1227.7264069790706	1232.35	1225.21	1231.04	1227.7264069790706	1228.36	1237.07	1238.04	1212.89	1207.31	1228.17	1232.95	1227.7264069790706	1223.56	1227.91
LOC111108833	2705.82	2709.47	2707.5604450376813	2709.99	2712.66	2725.16	2714.04	2686.8	2707.5604450376813	2711.8299999999995	2707.5604450376813	2707.5604450376813	2711.35	2704.21	2710.04	2710.53	2707.36	2716.07	2717.04	2691.89	2686.31	2707.17	2711.95	2707.5000000000005	2702.56	2706.91
LOC111108834	2966.82	2970.47	2962.2	2970.9900000000002	2973.66	2986.16	2975.04	2947.8	2973.73	2972.83	2972.02	2970.66	2972.35	2965.21	2971.04	2971.53	2968.36	2977.07	2978.0400000000004	2952.89	2947.31	2968.17	2972.95	2968.5	2963.56	2967.91
LOC111108835	1712.8172903379023	1673.5859268902202	1616.5754989951774	1716.9900000000002	1719.6599999999999	1695.812677359823	1721.0108791092007	1660.463645933608	1719.7263919908523	1718.8299990481435	1718.0199999999998	1716.6599999999999	1718.35	1711.21	1668.8998185494042	1717.529985765394	1681.0458705130911	1673.503718435376	1605.3853584238968	1673.8042533900962	1671.1739645569733	1632.2045555986256	1690.9896959278503	1714.5	1685.428402642163	1713.3084084641273
LOC111108836	584.819	588.473	588.185243427379	588.185243427379	588.185243427379	604.164	588.185243427379	588.185243427379	591.746	590.888	588.185243427379	588.185243427379	590.371	588.185243427379	589.045	589.548	586.42	595.107	588.185243427379	570.894	588.185243427379	586.174	588.185243427379	588.185243427379	581.564	585.974
LOC111108838	180.74	184.152	181.56062043056255	181.56062043056255	181.56062043056255	199.292	188.784	164.25	181.56062043056255	181.56062043056255	181.56062043056255	184.11	185.834	179.76	184.457	185.226	182.617	181.56062043056255	191.528	168.575	164.406	181.836	186.46700000000004	182.295	177.67	181.37300000000002
LOC111108839	1013.82	1017.47	1009.2	1017.9900000000001	1020.66	1033.16	1022.04	994.801	1020.7300000000001	1019.83	1019.02	1017.66	1019.35	1012.2100000000002	1018.04	1018.53	1015.36	1024.07	1025.04	999.8939999999999	994.308	1015.17	1019.95	1015.4999999999999	1010.56	1014.91
LOC111108840	3062.8199999999997	3066.4700000000003	3058.2	3066.99	3069.6599999999994	3082.1599999999994	3071.04	3043.8	3069.73	3068.83	3068.02	3066.66	3068.35	3061.21	3067.0399999999995	3067.53	3064.36	3073.07	3074.04	3048.89	3043.31	3064.17	3068.9499999999994	3064.5	3059.5599999999995	3063.9099999999994
LOC111108841	249.45054901869867	249.45054901869867	244.72800000000004	249.45054901869867	249.45054901869867	249.45054901869867	249.45054901869867	249.45054901869867	249.45054901869867	249.45054901869867	249.45054901869867	252.742	249.45054901869867	249.45054901869867	253.117	249.45054901869867	249.45054901869867	249.45054901869867	260.205	235.707	249.45054901869867	250.279	249.45054901869867	249.45054901869867	249.45054901869867	250.09000000000003
LOC111108842	542.819	546.473	538.216	543.8077240628406	543.8077240628406	562.164	551.039	523.835	549.76	548.888	543.8077240628406	543.8077240628406	548.371	543.8077240628406	547.045	543.8077240628406	544.42	553.107	554.045	528.894	523.391	544.174	543.8077240628406	543.8077240628406	539.564	543.974
LOC111108843	317.819	321.473	313.382	322.147	324.7180000000001	337.181	326.119	299.235	324.805	323.934	323.112	321.724	323.382	316.416	322.05899999999997	322.631	319.532	328.115	329.133	304.137	298.94	319.202	324.044	319.605	314.638	319.001
LOC111108844	3008.82	3012.4699999999993	3004.2	3012.99	3015.66	3028.16	3017.04	2989.8000000000006	3015.73	3014.8300000000004	3014.02	3012.66	3014.35	3007.21	3013.0399999999995	3013.53	3010.36	3019.07	3020.04	2994.89	2989.31	3010.17	3014.95	3010.5	3005.56	3009.91
LOC111108845	344.819	348.473	340.322	349.116	351.718	364.164	353.083	326.066	346.3925160309823	350.91	350.112	348.714	350.382	343.36	349.059	346.3925160309823	346.486	355.115	356.106	331.056	325.78100000000006	346.202	351.036	346.3925160309823	341.612	345.974
LOC111108846	249.01800000000003	252.539	251.15429570934077	251.15429570934077	251.15429570934077	268.195	251.15429570934077	231.035	251.15429570934077	255.06599999999997	251.15429570934077	252.742	251.15429570934077	247.80200000000002	253.117	251.15429570934077	251.15429570934077	251.15429570934077	260.205	251.15429570934077	251.15429570934077	250.279	251.15429570934077	250.76300000000003	245.858	250.08999999999997
LOC111108847	524.819	528.473	520.216	526.271310932809	531.677	544.164	533.039	505.835	531.76	526.271310932809	526.271310932809	528.685	530.371	523.308	529.045	529.548	526.42	535.107	536.045	510.89399999999995	505.391	526.174	530.983	526.501	521.564	525.974
LOC111108848	1034.82	1038.47	1030.2	1038.99	1041.66	1054.16	1043.04	1015.8	1041.73	1040.83	1040.02	1038.66	1040.35	1033.21	1039.04	1039.53	1036.36	1045.07	1046.04	1020.89	1015.3099999999998	1036.17	1036.5369379464464	1036.5	1031.56	1035.91
LOC111108849	422.8190000000001	426.473	424.7672104209219	427.071	424.7672104209219	442.164	431.07000000000005	403.886	429.77	428.9	428.077	426.701	428.382	421.342	427.045	427.548	424.43299999999994	433.107	434.095	408.931	403.489	424.174	429.006	424.513	419.58200000000005	423.974
LOC111108850	395.819	399.473	397.1416614224767	397.1416614224767	402.677	415.164	404.07	376.929	397.1416614224767	397.1416614224767	397.1416614224767	399.714	401.382	394.352	400.045	397.1416614224767	397.45599999999996	406.107	407.106	381.954	376.574	397.1416614224767	402.017	397.513	392.582	396.974
LOC111108851	506.819	510.47299999999996	502.216	511.012	513.677	526.164	515.039	487.835	513.76	508.03054119588774	512.077	510.685	512.371	505.32	511.04499999999996	508.03054119588774	508.42	508.03054119588774	518.058	492.894	487.391	508.174	512.983	508.501	503.564	507.974
LOC111108852	620.819	620.884291884155	616.216	620.884291884155	620.884291884155	640.164	620.884291884155	601.835	620.884291884155	620.884291884155	620.884291884155	624.685	620.884291884155	620.884291884155	625.045	625.534	620.884291884155	620.884291884155	632.045	620.884291884155	601.391	622.174	620.884291884155	620.884291884155	620.884291884155	620.884291884155
LOC111108853	482.819	486.473	484.0840662018789	487.04300000000006	484.0840662018789	502.164	491.03900000000004	463.861	489.76000000000005	484.0840662018789	488.077	484.0840662018789	488.371	481.32	487.045	487.54799999999994	484.42	484.0840662018789	494.07099999999997	468.894	463.425	484.174	488.983	484.513	479.5640000000001	483.97399999999993
LOC111108854	261.005	264.501	256.666	265.227	267.785	280.195	269.229	242.878	267.908	267.028	266.259	264.742	266.476	259.705	265.106	265.722	262.675	271.181	272.184	247.595	242.721	262.269	267.136	262.726	257.816	262.069
LOC111108855	1031.82	1035.47	1027.2	1035.99	1038.66	1051.16	1040.04	1012.8	1038.73	1037.83	1037.02	1035.66	1037.35	1030.21	1036.04	1036.53	1033.36	1042.07	1043.04	1017.89	1012.31	1033.17	1037.95	1033.5	1028.56	1032.91
LOC111108856	1235.82	1239.47	1231.2	1239.99	1242.66	1255.16	1244.04	1216.8	1242.73	1237.0276476988226	1237.0276476988226	1239.66	1241.35	1234.21	1240.04	1240.53	1237.36	1237.0276476988226	1247.04	1221.8899999999999	1216.31	1237.17	1241.95	1237.5	1232.56	1236.91
LOC111108857	380.819	384.473	376.267	385.071	387.677	400.164	389.07	361.99	387.781	386.91	386.112	384.71400000000006	386.382	379.352	385.045	385.566	382.456	391.107	392.106	366.9750000000001	361.629	382.174	387.026	382.54	377.582	381.974
LOC111108858	1067.82	1071.47	1063.2	1071.99	1074.66	1087.16	1076.04	1070.8090264119373	1074.73	1073.83	1070.8090264119373	1070.8090264119373	1073.35	1066.21	1072.04	1072.53	1069.36	1078.07	1079.04	1053.89	1048.31	1069.17	1073.95	1070.8090264119373	1070.8090264119373	1070.8090264119373
LOC111108859	1262.82	1266.47	1258.2	1266.9900000000002	1269.66	1282.16	1271.04	1265.5527692545331	1265.5527692545331	1268.83	1265.5527692545331	1265.5527692545331	1268.35	1261.21	1267.04	1267.53	1264.36	1273.07	1274.04	1248.89	1243.31	1264.17	1268.95	1264.5	1265.5527692545331	1265.5527692545331
LOC111108860	728.819	732.473	729.9837569036721	729.9837569036721	735.658	748.164	737.039	709.801	729.9837569036721	734.871	729.9837569036721	729.9837569036721	734.371	727.232	733.045	733.534	730.385	729.9837569036721	740.045	714.894	709.366	730.174	734.966	730.501	725.564	729.945
LOC111108861	1160.82	1164.47	1156.2	1164.99	1167.66	1180.16	1169.04	1141.8	1162.3790606785326	1166.83	1166.02	1164.66	1166.35	1159.21	1165.04	1162.3790606785326	1162.36	1171.07	1172.04	1146.89	1141.31	1162.17	1166.95	1162.3790606785326	1157.56	1161.91
LOC111108862	521.819	525.473	517.216	526.012	528.677	541.164	530.039	502.83500000000004	528.76	527.888	527.077	525.685	527.371	520.308	526.045	526.548	523.42	532.107	533.045	507.894	502.3910000000001	523.174	527.983	523.501	518.564	522.974
LOC111108863	245.74425927835193	245.74425927835193	245.74425927835193	245.74425927835193	252.836	245.74425927835193	245.74425927835193	228.098	252.95199999999997	245.74425927835193	245.74425927835193	245.74425927835193	245.74425927835193	245.74425927835193	245.74425927835193	245.74425927835193	245.74425927835193	245.74425927835193	257.211	232.761	245.74425927835193	245.74425927835193	252.175	245.74425927835193	245.74425927835193	245.74425927835193
